driver_id,trip_id,Velocity (mph),Acceleration (mph per s),Absolute Acceleration,Time (s),Increment Traveled (feet),Change in Direction per s,Direction (deg),Direction(card)
1,38,34.35681009639865,34.35681009639865,34.35681009639865,0,15.337861650177967,160.97439396243132,199.02560603756868,West
1,38,15.941814200397646,-18.414995896001003,18.414995896001003,1,7.116881339463234,0.68237280541004,199.70797884297872,West
1,38,13.67134228962175,-2.270471910775896,2.270471910775896,2,6.103277807866852,1.5698966873814015,198.13808215559732,West
1,38,10.23559905428109,-3.4357432353406594,3.4357432353406594,3,4.569463863518344,5.060508358050839,203.19859051364816,Southwest
1,38,8.260711833734423,-1.9748872205466679,1.9748872205466679,4,3.687817782917153,10.669782804496634,192.52880770915152,West
1,38,8.26071183373443,7.105427357601002e-15,7.105427357601002e-15,5,3.687817782917156,2.842170943040401e-14,192.5288077091515,West
1,38,5.759022139217735,-2.5016896945166947,2.5016896945166947,6,2.5709920264364885,0.9669255716443388,193.49573328079583,West
1,38,5.243705560002398,-0.5153165792153374,0.5153165792153374,7,2.340939982143927,6.487373241104109,199.98310652189994,West
1,38,2.3811526620525583,-2.8625528979498394,2.8625528979498394,8,1.0630145812734635,21.20281864380985,221.1859251657098,Southwest
1,38,0.5008792269599529,-1.8802734350926054,1.8802734350926054,9,0.22360679774997896,0,296.56505117707843,Southeast
1,38,0.9503515139147166,0.4494722869547637,0.4494722869547637,10,0.424264068711927,18.43494882292123,314.99999999999966,Southeast
1,38,0.63356767594315,-0.3167838379715666,0.3167838379715666,11,0.2828427124746205,8.526512829121202e-13,315.0000000000005,Southeast
1,38,0.7083501958777144,0.07478251993456442,0.07478251993456442,12,0.3162277660168368,26.56505117707951,288.434948822921,South
1,38,2.6122664488906966,1.9039162530129823,1.9039162530129823,13,1.1661903789690609,0,30.96375653207358,Northeast
1,38,2.6122664488906966,0.0,0.0,14,1.1661903789690609,0,210.96375653207357,Southwest
1,38,5.224532897781385,2.6122664488906886,2.6122664488906886,15,2.332380757938118,28.072486935852993,239.03624346792657,Southwest
1,38,6.801637449908658,1.577104552127273,1.577104552127273,16,3.0364452901377934,48.205215931013356,287.2414593989399,South
1,38,10.644125515982983,3.842488066074325,3.842488066074325,17,4.751841748206688,8.770314765925036,278.4711446330149,South
