driver_id,trip_id,Velocity (mph),Acceleration (mph per s),Absolute Acceleration,Time (s),Increment Traveled (feet),Change in Direction per s,Direction (deg),Direction(card)
1,144,2.806711955295734,2.806711955295734,2.806711955295734,0,1.252996408614167,0,61.38954033403479,Northeast
1,144,6.052146726575621,3.2454347712798866,3.2454347712798866,1,2.7018512172212588,59.26844393737334,2.1210963966614513,East
1,144,7.213356500270871,1.1612097736952505,1.1612097736952505,2,3.220248437620924,34.03708904314687,36.15818543980832,Northeast
1,144,9.989998198198036,2.7766416979271646,2.7766416979271646,3,4.459820624195551,6.115503566285426,42.27368900609375,Northeast
1,144,10.412988812055836,0.42299061385780057,0.42299061385780057,4,4.648655719667784,28.9016009756662,71.17528998175995,North
1,144,10.129655472917133,-0.2833333391387036,0.2833333391387036,5,4.522167621838006,0.7904244511101979,71.96571443287014,North
1,144,10.810175946764236,0.6805204738471033,0.6805204738471033,6,4.825971404805462,12.087422513156369,84.05313694602651,North
1,144,11.01251070374054,0.20233475697630432,0.20233475697630432,7,4.916299421312741,1.2800046825344822,85.333141628561,North
1,144,10.810175946764236,-0.20233475697630432,0.20233475697630432,8,4.825971404805462,1.2800046825344822,84.05313694602651,North
1,144,8.835941149645581,-1.9742347971186547,1.9742347971186547,9,3.9446165846632057,24.51868186548638,59.534455080540134,Northeast
1,144,8.26374830207212,-0.5721928475734614,0.5721928475734614,10,3.6891733491393386,2.36299687195271,57.171458208587424,Northeast
1,144,8.363333306762327,0.0995850046902067,0.0995850046902067,11,3.7336309405188954,36.79502299475097,20.37643521383645,East
1,144,8.962799562636668,0.5994662558743418,0.5994662558743418,12,4.001249804748512,21.808531398001094,358.56790381583534,East
1,144,10.342883157031213,1.380083594394545,1.380083594394545,13,4.617358552246077,16.21802803576543,342.3498757800699,East
1,144,15.142797627915394,4.799914470884181,4.799914470884181,14,6.760177512462229,11.569122470554532,330.7807533095154,Southeast
1,144,12.641620149332134,-2.5011774785832603,2.5011774785832603,15,5.643580423808988,0.5256346064575723,330.2551187030578,Southeast
1,144,17.595053850443307,4.953433701111173,4.953433701111173,16,7.85493475466219,1.7192623339236093,328.5358563691342,Southeast
1,144,14.982904391338824,-2.612149459104483,2.612149459104483,17,6.68879660327626,0.08724131744764918,328.44861505168655,Southeast
1,144,15.227058021824181,0.2441536304853571,0.2441536304853571,18,6.797793759742937,5.363274250832603,333.81188930251915,Southeast
1,144,18.094153751971934,2.867095730147753,2.867095730147753,19,8.077747210701755,4.386701211129036,338.1985905136482,East
1,144,21.04765792196367,2.953504169991735,2.953504169991735,20,9.396275858019495,5.102165252358191,343.3007557660064,East
1,144,18.893175064027748,-2.154482857935921,2.154482857935921,21,8.434453153583815,6.455156787534975,349.75591255354135,East
1,144,19.838864483634133,0.945689419606385,0.945689419606385,22,8.856635930193809,3.7610137535614285,353.5169263071028,East
1,144,20.612868990026602,0.774004506392469,0.774004506392469,23,9.202173656261875,5.237709426128902,358.7546357332317,East
1,144,23.968000000000007,3.3551310099734053,3.3551310099734053,24,10.700000000000003,1.2453642667683198,0.0,East
1,144,21.75684683036585,-2.2111531696341586,2.2111531696341586,25,9.712878049270467,2.9507791090063495,2.9507791090063495,East
1,144,23.31322440161379,1.5563775712479426,1.5563775712479426,26,10.407689465006156,5.153377270772182,357.7974018382342,East
1,144,22.936768734937335,-0.37645566667645625,0.37645566667645625,27,10.239628899525595,2.8398529074050884,354.9575489308291,East
1,144,21.838564055358574,-1.0982046795787603,1.0982046795787603,28,9.749358953285077,4.999572566358609,349.9579763644705,East
1,144,19.296530672636468,-2.5420333827221064,2.5420333827221064,29,8.614522621712709,0.6890443854362616,350.64702074990674,East
1,144,21.139239721428005,1.8427090487915372,1.8427090487915372,30,9.437160589923216,6.008637061755394,344.63838368815135,East
1,144,20.833204266266883,-0.3060354551611226,0.3060354551611226,31,9.300537618869143,1.5146483048625328,343.1237353832888,East
1,144,17.73140761473833,-3.101796651528552,3.101796651528552,32,8.22800097228969,0.6439139555549787,343.7676493388438,East
1,144,18.094153751971934,0.3627461372336036,0.3627461372336036,33,8.077747210701755,5.5690588251956115,338.1985905136482,East
1,144,15.47384477109682,-2.620308980875114,2.620308980875114,34,6.907966415668223,0.30803885739982206,337.89055165624836,East
1,144,15.147767096176231,-0.3260776749205885,0.3260776749205885,35,6.762396025078674,1.4229002171493903,336.467651439099,Southeast
1,144,12.521980673998824,-2.6257864221774074,2.6257864221774074,36,5.5901699437494745,3.032702616176948,333.434948822922,Southeast
1,144,7.529865868659294,-4.99211480533953,4.99211480533953,37,3.3615472627943275,3.814074834290352,329.6208739886317,Southeast
1,144,7.579678093428529,0.049812224769235414,0.049812224769235414,38,3.383784863137736,3.7805685343009827,325.8403054543307,Southeast
1,144,0.5008792269599743,-7.078798866468555,7.078798866468555,39,0.2236067977499885,0,243.4349488229167,Southwest
1,144,0.5008792269599458,-2.853273173286652e-14,2.853273173286652e-14,40,0.2236067977499758,6.508571459562518e-12,243.43494882292322,Southwest
1,144,2.38115266205258,1.8802734350926342,1.8802734350926342,41,1.063014581273473,0,318.8140748342908,Southeast
1,144,3.119958974089245,0.7388063120366648,0.7388063120366648,42,1.3928388277184127,27.776563808869014,291.0375110254218,South
1,144,4.9330882822021325,1.8131293081128876,1.8131293081128876,43,2.2022715545545233,23.640073227921448,267.39743779750034,South
1,144,7.0728687249234445,2.139780442721312,2.139780442721312,44,3.1575306807693946,8.351500440899088,259.04593735660126,South
1,144,8.884078342743257,1.811209617819812,1.811209617819812,45,3.9661064030103823,22.736004882580914,236.30993247402034,Southwest
1,144,9.450570353158568,0.5664920104153115,0.5664920104153115,46,4.219004621945789,2.2605019111412616,238.5704343851616,Southwest
1,144,10.129655472917145,0.679085119758577,0.679085119758577,47,4.522167621838011,13.395280047708468,251.96571443287007,South
1,144,12.114652285559005,1.9849968126418602,1.9849968126418602,48,5.408326913195984,15.655781958849843,236.30993247402023,Southwest
1,144,14.942663751821495,2.82801146626249,2.82801146626249,49,6.670832032063167,20.695450734063286,257.0053832080835,South
1,144,15.05973173731855,0.1170679854970551,0.1170679854970551,50,6.723094525588638,9.75635955087111,247.2490236572124,Southwest
1,144,14.853412806489986,-0.206318930828564,0.206318930828564,51,6.630987860040172,0.3341573300208722,246.91486632719153,Southwest
1,144,14.560000000000002,-0.29341280648998413,0.29341280648998413,52,6.5,0.4652687247680376,247.38013505195957,Southwest
1,144,13.853634902075326,-0.7063650979246763,0.7063650979246763,53,6.184658438426484,0.21378922987690885,247.16634582208266,Southwest
1,144,13.187494682463402,-0.6661402196119237,0.6661402196119237,54,5.887274411814018,1.9358886790782606,249.10223450116092,South
1,144,12.271029948622884,-0.9164647338405185,0.9164647338405185,55,5.47813836992093,0.5152039760326943,248.58703052512823,South
1,144,11.975099498542791,-0.29593045008009256,0.29593045008009256,56,5.34602656184946,13.889149036233277,262.4761795613615,South
1,144,8.761808032592375,-3.213291465950416,3.213291465950416,57,3.911521443121596,24.94737185220984,237.52880770915166,Southwest
1,144,7.118831364767671,-1.642976667824704,1.642976667824704,58,3.178049716414139,19.74683660542567,257.27564431457733,South
1,144,6.461147885631473,-0.6576834791361987,0.6576834791361987,59,2.884441020371193,20.965711840556963,236.30993247402037,Southwest
1,144,6.648688291685805,0.18754040605433264,0.18754040605433264,60,2.9681644159311626,1.0708244547869015,237.38075692880727,Southwest
1,144,8.801803451566043,2.1531151598802376,2.1531151598802376,61,3.9293765408776973,17.875680234721983,255.25643716352926,South
1,144,8.884078342743251,0.08227489117720843,0.08227489117720843,62,3.9661064030103796,18.946504689508913,236.30993247402034,Southwest
1,144,10.625252938165756,1.741174595422505,1.741174595422505,63,4.743416490252569,15.255118703057633,251.56505117707798,South
1,144,12.18074020739298,1.555487269227223,1.555487269227223,64,5.437830449729008,13.793808612176605,237.77124256490137,Southwest
1,144,13.729939256966896,1.5491990495739163,1.5491990495739163,65,6.129437168288792,1.4613100908811418,236.30993247402023,Southwest
1,144,15.101321796452124,1.3713825394852286,1.3713825394852286,66,6.741661516273269,1.4144232114022088,237.72435568542244,Southwest
1,144,15.101321796452096,-2.842170943040401e-14,2.842170943040401e-14,67,6.741661516273257,8.526512829121202e-14,237.72435568542235,Southwest
1,144,16.33357866482421,1.2322568683721133,1.2322568683721133,68,7.291776189653665,9.945188821350285,227.77916686407207,Southwest
1,144,16.837291943777647,0.5037132789534375,0.5037132789534375,69,7.516648189186449,1.5368606557934754,229.31602751986554,Southwest
1,144,16.83729194377767,2.4868995751603507e-14,2.4868995751603507e-14,70,7.51664818918646,7.628149668580875,236.94417718844642,Southwest
1,144,18.021910220617606,1.1846182768399345,1.1846182768399345,71,8.045495634204288,0.7484883566714302,237.69266554511785,Southwest
1,144,18.336558455718958,0.31464823510135176,0.31464823510135176,72,8.185963596303106,6.994450653007959,244.6871161981258,Southwest
1,144,17.945182306123286,-0.391376149595672,0.391376149595672,73,8.011242100947895,0.9873085627482396,245.67442476087405,Southwest
1,144,15.90873169048999,-2.0364506156332958,2.0364506156332958,74,7.1021123618258875,8.021868260316154,237.6525565005579,Southwest
1,144,14.227086279347596,-1.6816454111423944,1.6816454111423944,75,6.351377803280176,1.0924257063400944,236.5601307942178,Southwest
1,144,12.689160098288582,-1.5379261810590137,1.5379261810590137,76,5.664803615307402,12.76544444490824,249.32557523912604,South
1,144,11.693143289979838,-0.9960168083087435,0.9960168083087435,77,5.220153254455284,0.5037713490234808,249.82934658814952,South
1,144,9.75879336803476,-1.9343499219450777,1.9343499219450777,78,4.3566041821583745,11.695324281753102,238.13402230639642,Southwest
1,144,8.652317146290951,-1.1064762217438098,1.1064762217438098,79,3.862641583165603,36.883516799263134,201.25050550713328,West
1,144,15.390935514126474,6.738618367835523,6.738618367835523,80,6.870953354520746,42.58736479893898,158.6631407081943,West
1,144,12.828767672695625,-2.562167841430849,2.562167841430849,81,5.727128425310546,3.438281277026249,155.22485943116806,Northwest
1,144,15.034722478316654,2.2059548056210296,2.2059548056210296,82,6.711929677819934,3.6990630412423116,151.52579638992574,Northwest
1,144,15.327231713522162,0.2925092352055074,0.2925092352055074,83,6.842514157822393,1.5346755462734905,153.06047193619924,Northwest
1,144,12.56198710395772,-2.7652446095644425,2.7652446095644425,84,5.608029957123981,4.948398146623703,158.00887008282294,West
1,144,13.03441352727464,0.47242642331692153,0.47242642331692153,85,5.818934610390464,2.933425407048702,160.94229548987164,West
1,144,17.971725348446665,4.937311821172024,4.937311821172024,86,8.023091673413688,3.672027569816265,157.27026792005537,Northwest
1,144,15.444633501640636,-2.5270918468060284,2.5270918468060284,87,6.894925670375283,3.2436025074787835,160.51387042753416,West
1,144,15.390935514126474,-0.05369798751416255,0.05369798751416255,88,6.870953354520746,1.8507297193398529,158.6631407081943,West
1,144,15.520791732382731,0.1298562182562577,0.1298562182562577,89,6.928924880528005,1.0711618208581513,159.73430252905246,West
1,144,15.353398581421638,-0.16739315096109308,0.16739315096109308,90,6.8541957952775165,2.932893042700556,156.8014094863519,Northwest
1,144,12.769964761110336,-2.5834338203113028,2.5834338203113028,91,5.700877125495685,1.5838115708619114,158.3852210572138,West
1,144,12.6257337212536,-0.14423103985673613,0.14423103985673613,92,5.636488268416785,3.5863447026889332,154.79887635452488,Northwest
1,144,12.73652260234325,0.11078888108965046,0.11078888108965046,93,5.685947590331807,1.3409484541327004,156.13982480865758,Northwest
1,144,15.227058021824165,2.4905354194809153,2.4905354194809153,94,6.79779375974293,2.3279355061384592,153.81188930251912,Northwest
1,144,15.147767096176251,-0.07929092564791418,0.07929092564791418,95,6.762396025078683,2.655762136579966,156.4676514390991,Northwest
1,144,17.831581870378184,2.6838147742019327,2.6838147742019327,96,7.9605276207045454,3.3545856315757305,153.11306580752336,Northwest
1,144,17.644888211603963,-0.18669365877422095,0.18669365877422095,97,7.877182237323196,1.9557259429354872,151.15733986458787,Northwest
1,144,20.135095728602845,2.4902075169988827,2.4902075169988827,98,8.988882021697698,3.432984179165544,147.72435568542232,Northwest
1,144,17.78650274787035,-2.3485929807324943,2.3485929807324943,99,7.94040301244212,4.016985413901864,143.70737027152046,Northwest
1,144,11.20223977604479,-6.584262971825561,6.584262971825561,100,7.887331614684398,3.0478884313579613,140.6594818401625,Northwest
1,144,17.91579950769712,6.71355973165233,6.71355973165233,101,7.998124780221928,3.125922951767933,137.53355888839457,Northwest
