driver_id,trip_id,Velocity (mph),Acceleration (mph per s),Absolute Acceleration,Time (s),Increment Traveled (feet),Change in Direction per s,Direction (deg),Direction(card)
1,179,0.3167838379715734,0.3167838379715734,0.3167838379715734,0,0.14142135623730953,0,135.0,Northwest
1,179,0.0,-0.3167838379715734,0.3167838379715734,1,0.0,0,0.0,East
1,179,0.0,0.0,0.0,2,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,3,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,4,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,5,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,6,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,7,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,8,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,9,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,10,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,11,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,12,0.0,0.0,0.0,East
1,179,0.3167838379715734,0.3167838379715734,0.3167838379715734,13,0.14142135623730953,0,315.0,Southeast
1,179,0.0,-0.3167838379715734,0.3167838379715734,14,0.0,0,0.0,East
1,179,0.0,0.0,0.0,15,0.0,0.0,0.0,East
1,179,0.22400000000000003,0.22400000000000003,0.22400000000000003,16,0.1,0.0,0.0,East
1,179,0.0,-0.22400000000000003,0.22400000000000003,17,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,18,0.0,0.0,0.0,East
1,179,0.22400000000000003,0.22400000000000003,0.22400000000000003,19,0.1,0.0,0.0,East
1,179,0.0,-0.22400000000000003,0.22400000000000003,20,0.0,0.0,0.0,East
1,179,0.22399999999999998,0.22399999999999998,0.22399999999999998,21,0.09999999999999998,0.0,0.0,East
1,179,0.0,-0.22399999999999998,0.22399999999999998,22,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,23,0.0,0.0,0.0,East
1,179,0.3167838379715734,0.3167838379715734,0.3167838379715734,24,0.14142135623730953,0,315.0,Southeast
1,179,0.0,-0.3167838379715734,0.3167838379715734,25,0.0,0,0.0,East
1,179,0.0,0.0,0.0,26,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,27,0.0,0.0,0.0,East
1,179,0.22399999999999998,0.22399999999999998,0.22399999999999998,28,0.09999999999999998,0.0,0.0,East
1,179,0.0,-0.22399999999999998,0.22399999999999998,29,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,30,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,31,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,32,0.0,0.0,0.0,East
1,179,0.22399999999999998,0.22399999999999998,0.22399999999999998,33,0.09999999999999998,0,180.0,West
1,179,0.0,-0.22399999999999998,0.22399999999999998,34,0.0,0,0.0,East
1,179,0.22399999999999998,0.22399999999999998,0.22399999999999998,35,0.09999999999999998,0.0,0.0,East
1,179,0.0,-0.22399999999999998,0.22399999999999998,36,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,37,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,38,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,39,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,40,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,41,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,42,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,43,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,44,0.0,0.0,0.0,East
1,179,0.22399999999999998,0.22399999999999998,0.22399999999999998,45,0.09999999999999998,0.0,0.0,East
1,179,0.0,-0.22399999999999998,0.22399999999999998,46,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,47,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,48,0.0,0.0,0.0,East
1,179,2.553992952222069,2.553992952222069,2.553992952222069,49,1.1401754250991378,0,254.7448812969422,South
1,179,0.2240000000000001,-2.3299929522220686,2.3299929522220686,50,0.10000000000000003,0,0.0,East
1,179,0.0,-0.2240000000000001,0.2240000000000001,51,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,52,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,53,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,54,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,55,0.0,0.0,0.0,East
1,179,0.3167838379715734,0.3167838379715734,0.3167838379715734,56,0.14142135623730953,0,315.0,Southeast
1,179,0.0,-0.3167838379715734,0.3167838379715734,57,0.0,0,0.0,East
1,179,0.0,0.0,0.0,58,0.0,0.0,0.0,East
1,179,0.0,0.0,0.0,59,0.0,0.0,0.0,East
