driver_id,trip_id,Velocity (mph),Acceleration (mph per s),Absolute Acceleration,Time (s),Increment Traveled (feet),Change in Direction per s,Direction (deg),Direction(card)
1,33,13.223591040258318,13.223591040258318,13.223591040258318,0,5.903388857258177,91.94148639091439,91.94148639091439,North
1,33,8.60579897510975,-4.617792065148569,4.617792065148569,1,3.8418745424597094,36.71832186317572,128.6598082540901,Northwest
1,33,6.2759987253026095,-2.32980024980714,2.32980024980714,2,2.801785145224379,3.8353190971332793,124.82448915695683,Northwest
1,33,8.242469532852398,1.966470807549789,1.966470807549789,3,3.6796738985948205,7.97291268127735,132.79740183823418,Northwest
1,33,8.747479637015449,0.5050101041630501,0.5050101041630501,4,3.905124837953325,2.9918307459689686,129.8055710922652,Northwest
1,33,13.636431204681088,4.888951567665639,4.888951567665639,5,6.087692502089771,7.857429673801931,137.66300076606714,Northwest
1,33,11.421803710447845,-2.214627494233243,2.214627494233243,6,5.099019513592787,5.842830885931363,131.82016988013578,Northwest
1,33,11.255860695655397,-0.16594301479244855,0.16594301479244855,7,5.024937810560444,0.7603209032078837,132.58049078334366,Northwest
1,33,10.939367440579007,-0.3164932550763897,0.3164932550763897,8,4.883646178829913,4.909062138655514,137.48955292199918,Northwest
1,33,5.394634371298941,-5.544733069280066,5.544733069280066,9,2.4083189157584557,0.8769077414306139,138.3664606634298,Northwest
1,33,5.033773932150716,-0.3608604391482251,0.3608604391482251,10,2.2472205054244263,9.357895021992562,147.72435568542235,Northwest
1,33,2.621852780001191,-2.411921152149525,2.411921152149525,11,1.17046999107196,12.292537792677706,160.01689347810006,West
1,33,4.892233845596513,2.270381065595322,2.270381065595322,12,2.1840329667841574,4.037710620977066,164.05460409907712,West
1,33,6.375151762899457,1.4829179173029443,1.4829179173029443,13,2.8460498941515433,34.38034472384484,198.43494882292197,West
1,33,9.14018818187022,2.7650364189707632,2.7650364189707632,14,4.080441152620634,17.59242456218172,216.0273733851037,Southwest
1,33,10.996552186935684,1.8563640050654637,1.8563640050654637,15,4.90917508345343,20.606260613836724,236.6336339989404,Southwest
1,33,12.83854197329276,1.8419897863570753,1.8419897863570753,16,5.7314919523628385,9.512537602278968,227.12109639666144,Southwest
1,33,14.45624570903524,1.6177037357424808,1.6177037357424808,17,6.453681120105017,2.277608958334099,229.39870535499554,Southwest
1,33,15.114606445422263,0.6583607363870225,0.6583607363870225,18,6.7475921631349385,1.0131637973214538,230.411869152317,Southwest
1,33,14.94266375182149,-0.17194269360077286,0.17194269360077286,19,6.670832032063164,0.5473547145564623,229.86451443776053,Southwest
1,33,14.447565884951006,-0.4950978668704842,0.4950978668704842,20,6.449806198638841,10.390604265297213,240.25511870305775,Southwest
1,33,10.159332261521914,-4.288233623429091,4.288233623429091,21,6.888396039717809,9.954192186532055,230.3009265165257,Southwest
1,33,15.638344669433526,5.479012407911611,5.479012407911611,22,6.981403870282823,1.6801308903041274,231.98105740682982,Southwest
1,33,15.43000712896789,-0.20833754046563513,0.20833754046563513,23,6.888396039717808,12.281983923355483,219.69907348347434,Southwest
1,33,11.404218166976653,-4.025788961991237,4.025788961991237,24,5.091168824543148,5.300926516525578,224.99999999999991,Southwest
1,33,7.143457986157677,-4.260760180818976,4.260760180818976,25,3.1890437438203914,3.8140748342905226,228.81407483429044,Southwest
1,33,4.34929327592428,-2.794164710233397,2.794164710233397,26,1.9416487838947676,14.305551846622166,214.50852298766827,Southwest
